COUNTY,COUNTY_FIPS,COUNTY_TOTALVOTES,DEM_CANDIDATE,DEM_VOTES,HOUSE_WINNING_BINARY,H_FEMALE,REP_CANDIDATE,REP_VOTES,SENATE_WINNING_BINARY,STATE,STATE_FIPS,UNEMPLOYMENT_RATE,WINNING_CANDIDATE,WINNING_PARTY,WINNING_PARTY_BINARY,YEAR,YEAR_FIPS
Windham County,15,56269,Barack Obama,34133,0,4980,John McCain,21210,-1,Connecticut,9,6.6,Barack Obama,democrat,0,2008,20089015
Shannon County,113,3145,Barack Obama,2937,1,82,Mitt Romney,188,1,South Dakota,46,5.706686463,Barack Obama,democrat,0,2012,201246113
Shannon County,113,2905,Hillary Clinton,2510,1,119,Donald Trump,241,1,South Dakota,46,5.706686463,Hillary Clinton,democrat,0,2016,201646113
Oglala Lakota County,102,30000,Al Gore,12000,1,156,George W. Bush,18000,1,South Dakota,46,14.2,Al Gore,democrat,0,2000,2000102
Oglala Lakota County,102,30000,John Kerry,12000,1,156,George W. Bush,18000,1,South Dakota,46,14.2,John Kerry,democrat,0,2004,2004102
Oglala Lakota County,102,30000,Barack Obama,12000,1,156,John McCain,18000,1,South Dakota,46,14.2,Barack Obama,democrat,0,2008,2008102
,1,24758,,10413,1,789,,14345,-1,,1,5.1,,,1,2020,
,3,108961,,64189,1,4829,,44772,-1,,1,5.3,,,1,2020,
,5,10973,,1604,1,480,,9369,-1,,1,8.3,,,1,2020,
,7,7860,,-387,1,253,,8247,-1,,1,6.4,,,1,2020,
,9,28320,,12679,1,2597,,15641,-1,,1,5.4,,,1,2020,
,11,2127,,-4052,1,383,,6179,-1,,1,6.8,,,1,2020,
,13,7545,,-594,1,141,,8139,-1,,1,6.9,,,1,2020,
,15,51268,,27329,1,2157,,23939,-1,,1,6.5,,,1,2020,
,17,14210,,3658,1,385,,10552,-1,,1,5.4,,,1,2020,
,19,14034,,3543,1,197,,10491,-1,,1,5,,,1,2020,
,21,20499,,7670,1,1550,,12829,-1,,1,5.5,,,1,2020,
,23,6103,,-1526,1,68,,7629,-1,,1,8.5,,,1,2020,
,25,11011,,1606,1,154,,9405,-1,,1,10.8,,,1,2020,
,27,6342,,-1378,1,183,,7720,-1,,1,5.9,,,1,2020,
,29,5663,,-1814,1,167,,7477,-1,,1,6,,,1,2020,
,31,21777,,8475,1,1834,,13302,-1,,1,5.8,,,1,2020,
,33,25560,,10889,1,673,,14671,-1,,1,6.9,,,1,2020,
,35,6651,,-1190,1,123,,7841,-1,,1,8.4,,,1,2020,
,37,4760,,-2400,1,122,,7160,-1,,1,6,,,1,2020,
,39,16170,,4885,1,315,,11285,-1,,1,6.7,,,1,2020,
,41,6074,,-1565,1,148,,7639,-1,,1,5.8,,,1,2020,
,43,39070,,19507,1,1809,,19563,-1,,1,5,,,1,2020,
,45,20907,,7904,1,1546,,13003,-1,,1,5.8,,,1,2020,
,47,16067,,4811,1,188,,11256,-1,,1,9.2,,,1,2020,
,49,26271,,11325,1,4946,,14946,-1,,1,6,,,1,2020,
,51,35178,,17012,1,1280,,18166,-1,,1,4.7,,,1,2020,
,53,18433,,6315,1,385,,12118,-1,,1,6.6,,,1,2020,
,55,42989,,21996,1,1917,,20993,-1,,1,5.9,,,1,2020,
,57,7967,,-374,1,142,,8341,-1,,1,6.7,,,1,2020,
,59,12865,,2752,1,2395,,10113,-1,,1,5.9,,,1,2020,
,61,11496,,1876,1,486,,9620,-1,,1,5.8,,,1,2020,
,63,5776,,-1780,1,68,,7556,-1,,1,9.9,,,1,2020,
,65,5758,,-1794,1,84,,7552,-1,,1,7.6,,,1,2020,
,67,8448,,-77,1,214,,8525,-1,,1,6.5,,,1,2020,
,69,42082,,21402,1,1701,,20680,-1,,1,5.8,,,1,2020,
,71,23760,,9697,1,716,,14063,-1,,1,6.3,,,1,2020,
,73,278197,,172199,1,12306,,105998,-1,,1,5.7,,,1,2020,
,75,6326,,-1442,1,106,,7768,-1,,1,5.6,,,1,2020,
,77,42552,,21693,1,1330,,20859,-1,,1,6.3,,,1,2020,
,79,14835,,3988,1,343,,10847,-1,,1,6.9,,,1,2020,
,81,67966,,37920,1,2894,,30046,-1,,1,5.2,,,1,2020,
,83,48769,,25657,1,2892,,23112,-1,,1,5.2,,,1,2020,
,85,5803,,-1787,1,96,,7590,-1,,1,10.5,,,1,2020,
,87,10110,,962,1,155,,9148,-1,,1,7.6,,,1,2020,
,89,174632,,106036,1,8985,,68596,-1,,1,5.1,,,1,2020,
,91,9519,,580,1,250,,8939,-1,,1,7.1,,,1,2020,
,93,13138,,2889,1,354,,10249,-1,,1,6.6,,,1,2020,
,95,38387,,19013,1,6244,,19374,-1,,1,5.3,,,1,2020,
,97,175012,,111968,1,6035,,63044,-1,,1,6.6,,,0,2020,
,99,11343,,1736,1,173,,9607,-1,,1,9,,,1,2020,
,101,88985,,51322,1,3760,,37663,-1,,1,5.6,,,1,2020,
,103,53427,,28610,1,4629,,24817,-1,,1,5.5,,,1,2020,
,105,3752,,-3119,1,68,,6871,-1,,1,10.3,,,1,2020,
,107,6689,,-1245,1,330,,7934,-1,,1,6.8,,,1,2020,
,109,15327,,4269,1,382,,11058,-1,,1,6.5,,,1,2020,
,111,10717,,1323,1,316,,9394,-1,,1,5.6,,,1,2020,
,113,20985,,7879,1,1539,,13106,-1,,1,5.5,,,1,2020,
,115,38216,,18881,1,1101,,19335,-1,,1,5.2,,,1,2020,
,117,110537,,65069,1,6047,,45468,-1,,1,4.3,,,1,2020,
,119,7560,,-702,1,69,,8262,-1,,1,7.7,,,1,2020,
,121,39107,,19444,1,756,,19663,-1,,1,6.6,,,1,2020,
,123,18475,,6264,1,450,,12211,-1,,1,5.6,,,1,2020,
,125,88109,,56434,1,3814,,31675,-1,,1,5.6,,,0,2020,
,127,28630,,12746,1,757,,15884,-1,,1,7.4,,,1,2020,
,129,12301,,2314,1,119,,9987,-1,,1,8.6,,,1,2020,
,131,4909,,-2409,1,66,,7318,-1,,1,14.4,,,1,2020,
,133,10414,,1105,1,354,,9309,-1,,1,7.1,,,1,2020,
,13,24704,,16054,1,142,,8650,-1,,2,2.7,,,0,2020,
,16,31422,,20341,1,204,,11081,-1,,2,3.3,,,0,2020,
,20,104581,,61364,1,13221,,43217,-1,,2,5.5,,,1,2020,
,50,700,,-5016,1,203,,5716,-1,,2,11.4,,,1,2020,
,60,-1284,,-6294,1,29,,5010,-1,,2,6.2,,,1,2020,
,68,5879,,-1728,1,29,,7607,-1,,2,6,,,1,2020,
,70,5694,,-1849,1,106,,7543,-1,,2,7.2,,,1,2020,
,90,39228,,19547,1,3790,,19681,-1,,2,6.7,,,1,2020,
,100,932,,-4923,1,40,,5855,-1,,2,7.6,,,1,2020,
,105,2406,,1710,1,80,,696,-1,,2,6,,,0,2020,
,110,15854,,4596,1,1025,,11258,-1,,2,4.6,,,1,2020,
,122,24515,,10114,1,1219,,14401,-1,,2,6.6,,,1,2020,
,130,13113,,2823,1,354,,10290,-1,,2,8.2,,,1,2020,
,150,22392,,8727,1,515,,13665,-1,,2,4.9,,,1,2020,
,158,4862,,-2478,1,82,,7340,-1,,2,5.5,,,1,2020,
,164,6137,,-1670,1,22,,7807,-1,,2,10,,,1,2020,
,170,40983,,20579,1,2733,,20404,-1,,2,4.9,,,1,2020,
,180,1560,,1087,1,127,,473,-1,,2,18.8,,,0,2020,
,185,9404,,6091,1,148,,3313,-1,,2,3.4,,,0,2020,
,188,4338,,-2846,1,132,,7184,-1,,2,6.1,,,1,2020,
,195,3491,,-3394,1,76,,6885,-1,,2,4.3,,,1,2020,
,198,6360,,-1565,1,100,,7925,-1,,2,2.9,,,1,2020,
,220,9688,,536,1,271,,9152,-1,,2,3.7,,,1,2020,
,230,-252,,-5824,1,29,,5572,-1,,2,5,,,1,2020,
,240,6523,,4189,1,217,,2334,-1,,2,4.6,,,0,2020,
,261,10527,,1026,1,255,,9501,-1,,2,3.6,,,1,2020,
,275,5042,,-2493,1,38,,7535,-1,,2,6.6,,,1,2020,
,282,6473,,-1587,1,13,,8060,-1,,2,4.3,,,1,2020,
,290,7496,,4755,1,67,,2741,-1,,2,5.6,,,0,2020,
,1,17803,,11642,1,2182,,6161,0,,4,5.9,,,0,2020,
,3,49806,,26382,1,22617,,23424,0,,4,4.5,,,1,2020,
,5,45926,,23902,1,10030,,22024,0,,4,5.7,,,1,2020,
,7,19112,,6774,1,5036,,12338,0,,4,5.7,,,1,2020,
,9,12518,,2560,1,5511,,9958,0,,4,3.2,,,1,2020,
,11,5625,,-1845,1,2211,,7470,0,,4,3.9,,,1,2020,
,12,10187,,1068,1,2841,,9119,0,,4,4.5,,,1,2020,
,13,1643669,,1044339,1,687793,,599330,0,,4,4.4,,,1,2020,
,15,91107,,58444,1,16699,,32663,0,,4,4.8,,,0,2020,
,17,25675,,10954,1,5684,,14721,0,,4,5.4,,,1,2020,
,19,373215,,232919,1,198882,,140296,0,,4,5.7,,,1,2020,
,21,139528,,83665,1,62435,,55863,0,,4,3.8,,,1,2020,
,23,14630,,3893,1,20227,,10737,0,,4,4,,,1,2020,
,25,97080,,56550,1,16553,,40530,0,,4,4.3,,,1,2020,
,27,56134,,30397,1,67223,,25737,0,,4,4.3,,,1,2020,
,1,10459,,1245,1,247,,9214,-1,,5,3.6,,,1,2020,
,3,8385,,5616,1,483,,2769,-1,,5,4.3,,,0,2020,
,5,19366,,6929,1,529,,12437,-1,,5,3.8,,,1,2020,
,7,98721,,57610,1,22365,,41111,-1,,5,3.9,,,1,2020,
,9,16700,,5222,1,514,,11478,-1,,5,3.3,,,1,2020,
,11,4697,,-2446,1,769,,7143,-1,,5,4.9,,,1,2020,
,13,2192,,-4048,1,100,,6240,-1,,5,5.6,,,1,2020,
,15,10554,,1290,1,2107,,9264,-1,,5,6.2,,,1,2020,
,17,4550,,3151,1,254,,1399,-1,,5,5.6,,,0,2020,
,19,10552,,1285,1,542,,9267,-1,,5,4.7,,,1,2020,
,21,6711,,-1171,1,140,,7882,-1,,5,5.8,,,1,2020,
,23,12463,,8198,1,317,,4265,-1,,5,4.3,,,0,2020,
,25,3458,,2445,1,86,,1013,-1,,5,4.7,,,0,2020,
,27,11288,,1746,1,302,,9542,-1,,5,4.8,,,1,2020,
,29,9016,,293,1,407,,8723,-1,,5,4.7,,,1,2020,
,31,39253,,19602,1,2677,,19651,-1,,5,4.6,,,1,2020,
,33,30012,,13698,1,2510,,16314,-1,,5,3.3,,,1,2020,
,35,18549,,12072,1,612,,6477,-1,,5,3.2,,,0,2020,
,37,7438,,4973,1,149,,2465,-1,,5,4,,,0,2020,
,39,4055,,-2887,1,95,,6942,-1,,5,4.2,,,1,2020,
,41,5400,,-2030,1,358,,7430,-1,,5,6.8,,,1,2020,
,43,5607,,3797,1,339,,1810,-1,,5,4.8,,,0,2020,
,45,48368,,31105,1,2403,,17263,-1,,5,5.1,,,0,2020,
,47,7382,,-771,1,251,,8153,-1,,5,3.7,,,1,2020,
,49,6611,,-1266,1,94,,7877,-1,,5,3.9,,,1,2020,
,51,43498,,22291,1,2867,,21207,-1,,5,5,,,1,2020,
,53,8077,,5364,1,244,,2713,-1,,5,4.8,,,0,2020,
,55,18318,,6205,1,620,,12113,-1,,5,5.9,,,1,2020,
,57,8703,,5759,1,1345,,2944,-1,,5,4.2,,,0,2020,
,59,12144,,2257,1,519,,9887,-1,,5,4.3,,,1,2020,
,61,5606,,-1921,1,849,,7527,-1,,5,4.9,,,1,2020,
,63,17653,,5771,1,1198,,11882,-1,,5,4.6,,,1,2020,
,65,8677,,36,1,168,,8641,-1,,5,3.8,,,1,2020,
,67,7654,,-620,1,211,,8274,-1,,5,3.5,,,1,2020,
,69,26904,,17370,1,613,,9534,-1,,5,4.6,,,0,2020,
,71,13141,,2880,1,1862,,10261,-1,,5,5.2,,,1,2020,
,73,4753,,-2479,1,80,,7232,-1,,5,3.1,,,1,2020,
,75,7414,,-782,1,138,,8196,-1,,5,3.7,,,1,2020,
,77,6348,,-1465,1,83,,7813,-1,,5,4.6,,,1,2020,
,79,5461,,-2033,1,176,,7494,-1,,5,3.7,,,1,2020,
,81,5159,,-2229,1,226,,7388,-1,,5,4.8,,,1,2020,
,83,9818,,745,1,316,,9073,-1,,5,5.4,,,1,2020,
,85,31066,,14313,1,1598,,16753,-1,,5,5.1,,,1,2020,
,87,8939,,179,1,467,,8760,-1,,5,5.5,,,1,2020,
,89,11569,,1857,1,203,,9712,-1,,5,6.9,,,1,2020,
,91,17586,,11395,1,739,,6191,-1,,5,2.8,,,0,2020,
,93,17120,,5397,1,830,,11723,-1,,5,5.2,,,1,2020,
,95,4602,,-2600,1,85,,7202,-1,,5,5.5,,,1,2020,
,97,7772,,-578,1,217,,8350,-1,,5,4.5,,,1,2020,
,99,4198,,-2862,1,173,,7060,-1,,5,4.3,,,1,2020,
,101,4841,,-2454,1,75,,7295,-1,,5,6.3,,,1,2020,
,103,11100,,1541,1,272,,9559,-1,,5,5.9,,,1,2020,
,105,5232,,-2209,1,143,,7441,-1,,5,6.6,,,1,2020,
,107,7897,,-509,1,163,,8406,-1,,5,5.7,,,1,2020,
,109,2249,,-4118,1,313,,6367,-1,,5,15.6,,,1,2020,
,111,10344,,1050,1,342,,9294,-1,,5,4.5,,,1,2020,
,113,10662,,1250,1,633,,9412,-1,,5,7.5,,,1,2020,
,115,26496,,11361,1,2915,,15135,-1,,5,5.1,,,1,2020,
,117,2453,,-3997,1,52,,6450,-1,,5,9.5,,,1,2020,
,119,156796,,100274,1,11397,,56522,-1,,5,8.3,,,0,2020,
,121,3959,,-3040,1,178,,6999,-1,,5,4.9,,,1,2020,
,123,8233,,-312,1,242,,8545,-1,,5,24.1,,,1,2020,
,125,53319,,28481,1,2915,,24838,-1,,5,5.3,,,1,2020,
,127,5632,,-1978,1,336,,7610,-1,,5,10.4,,,1,2020,
,129,3661,,-3239,1,89,,6900,-1,,5,10,,,1,2020,
,131,58328,,31674,1,9124,,26654,-1,,5,6.7,,,1,2020,
,133,3011,,-3658,1,2765,,6669,-1,,5,6.9,,,1,2020,
,135,7454,,-823,1,206,,8277,-1,,5,5.3,,,1,2020,
,137,6448,,-1468,1,131,,7916,-1,,5,9.2,,,1,2020,
,139,16679,,5064,1,749,,11615,-1,,5,3.3,,,1,2020,
,141,8454,,-191,1,205,,8645,-1,,5,6.9,,,1,2020,
,143,77247,,43744,1,19840,,33503,-1,,5,5.3,,,1,2020,
,145,33335,,15696,1,1635,,17639,-1,,5,10.6,,,1,2020,
,147,2611,,-3930,1,62,,6541,-1,,5,7.8,,,1,2020,
,149,9350,,373,1,2073,,8977,-1,,5,5.4,,,1,2020,
,1,605063,,386696,0,184368,,218367,0,,6,7.7,,,0,2020,
,3,7727,,-511,0,56,,8238,0,,6,4.3,,,1,2020,
,5,19593,,12763,0,2097,,6830,0,,6,4.8,,,0,2020,
,7,93934,,54544,0,18941,,39390,0,,6,4,,,1,2020,
,9,22385,,8845,0,2792,,13540,0,,6,4.5,,,1,2020,
,11,4151,,-2804,0,6235,,6955,0,,6,9.7,,,1,2020,
,13,486613,,311031,0,148394,,175582,0,,6,6.1,,,0,2020,
,15,12867,,2759,0,1958,,10108,0,,6,5.4,,,1,2020,
,17,93856,,54483,0,12214,,39373,0,,6,6.7,,,1,2020,
,19,252970,,156104,0,263057,,96866,0,,6,5.8,,,1,2020,
,21,10227,,1066,0,5651,,9161,0,,6,4.7,,,1,2020,
,23,57108,,31006,0,7957,,26102,0,,6,3.3,,,1,2020,
,25,46865,,24461,0,76844,,22404,0,,6,8.1,,,1,2020,
,27,9631,,679,0,1993,,8952,0,,6,4.3,,,1,2020,
,29,264143,,163228,0,233225,,100915,0,,6,3,,,1,2020,
,31,51722,,27557,0,38227,,24165,0,,6,5.1,,,1,2020,
,33,28005,,12407,0,6623,,15598,0,,6,3.8,,,1,2020,
,35,11654,,1962,0,1646,,9692,0,,6,7,,,1,2020,
,37,3411049,,2173086,0,2463190,,1237963,0,,6,7,,,1,2020,
,39,39848,,19964,0,46012,,19884,0,,6,7.6,,,1,2020,
,41,146660,,88181,0,20216,,58479,0,,6,8.5,,,1,2020,
,43,9894,,829,0,1009,,9065,0,,6,5.5,,,1,2020,
,45,35429,,17135,0,10725,,18294,0,,6,4,,,1,2020,
,47,68298,,38126,0,81305,,30172,0,,6,8.6,,,1,2020,
,49,4849,,-2400,0,616,,7249,0,,6,9.7,,,1,2020,
,51,7703,,-579,0,1865,,8282,0,,6,7.1,,,1,2020,
